tid,loc_name,address_1,latitude,longitude,city,state,RunID,RunDate,InsertUpdateTime,postal_code,country,neighborhood,address_2
7122,"Central Sales & Service, Siddhnath Road - Navapura","Ground Floor, Central Sales & Service Building, Opp Patel Colony, Behind Khanderao Market, Siddhnath Road, Moti Tamboli, Navapura",22.293568,73.20305,Vadodara,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,390001,India,"Moti Tamboli, Navapura",Shree Bolai Mata Mandir
7123,"Ananya Heights, Tower A - Khodiyar Nagar","Shop No.1, Tower A, Ananya Heights, 30 Meter Khodiyar Nagar Road, Near Siddharth Nagar Gate, Khodiyar Nagar",22.329765,73.2374,Vadodara,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,390022,India,Khodiyar Nagar,Shivam Park Bus Stop
7124,"Saujanya Tri Lake, Ajwa Road - Kamala Nagar","Shop No. 8, Ground Floor, Saujanya Tri Lake, Ajwa Road, Kamala Nagar, Madhavpura",22.31944,73.24935,Vadodara,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,390019,India,Madhavpura,Rms Polytechnic College
7125,"C N Complex, RR Nagar - Channasandra","Site No. 19, Ground Floor, C N Complex, Uttarahalli Main Road, RR Nagar, Channasandra",12.902559,77.52019,Bengaluru,Karnataka,46300,03-05-2022 09:01,03-05-2022 09:01,560098,India,Channasandra,KK Mahesh PU College
7126,"Siri Shubham, 24th Main Road - HSR Layout","Site No. 1023, Ground Floor, Siri Shubham, 24th Main Road, 11th A Cross Road, HSR Layout",12.916791,77.6492,Bengaluru,Karnataka,46300,03-05-2022 09:01,03-05-2022 09:01,560102,India,HSR Layout,Assetz 27 Park Avenue
7127,"Sanjeevini Complex, Bellandur - Devarabisanahalli","Shop No. 02, Ground Floor, Sanjeevini Complex, Opp. Mahalaxmi Textile Showroom, Near SLS Splender Apartment, Bellandur, Devarabisanahalli",12.928153,77.68778,Bengaluru,Karnataka,46300,03-05-2022 09:01,03-05-2022 09:01,560103,India,"Bellandur, Devarabisanahalli",Maruthi Mansion Shopping Mall
7128,"Sri Someswara Enclave, Valagerahalli - Kengeri","House No.17, Ground Floor, Sri Someswara Enclave, Valagerahalli, MIG II Stage, 80 Feet Road, Near Hoysala Circle, Kengeri Satellite Town",12.92466,77.48561,Bengaluru,Karnataka,46300,03-05-2022 09:01,03-05-2022 09:01,560060,India,Kengeri Satellite Town,World of Titan
7129,Nanjappa Thindlu Road - Vidyaranyapura,"Ground Floor, Site No. 02, Nanjappa - Thindlu Road, Near State Bank Of India, Vidyaranyapura, Thindlu",13.071292,77.56785,Bengaluru,Karnataka,46300,03-05-2022 09:01,03-05-2022 09:01,560097,India,Thindlu,M S Fitness Club
7130,"Anantha Sai Nilayam, Sachivalaya Colony - Vanasthalipuram","Ground Floor, Anantha Sai Nilayam, Government Hospital Road, Sachivalaya Colony, Near Huda Park, Vanasthalipuram",17.328865,78.57107,Hyderabad,Telangana,46300,03-05-2022 09:01,03-05-2022 09:01,500070,India,Vanasthalipuram,Sachivalaya Nagar Bus Stop
7131,"Ashiv CHSL, Sector 5 - Koparkhairane","Shop No. 7, Ground Floor, Ashiv CHSL, Plot No. 74, Sector No. 5, Koparkhairane Station Parking",19.103916,73.00954,Navi Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400709,India,Koparkhairane Station Parking,Koparkhairane Station Parking
7132,"Nanubhai Tower, Mehsana Nagar Road - Nizampura","Ground Floor, Nanubhai Tower, A-Wing, Mehsana Nagar Road, Near Dr.Hedgewar Garden, Shree Sai Baba Temple",22.337496,73.18454,Vadodara,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,390002,India,Shree Sai Baba Temple,Shree Sai Baba Temple
7133,"MIGH Colony, Walker Town - Padmarao Nagar","Ground Floor, MIGH Colony, Walker Town, Padmarao Nagar Main Road, Near Manasa Nursing Home, Padmarao Nagar",17.425734,78.50677,Secunderabad,Telangana,46300,03-05-2022 09:01,03-05-2022 09:01,500025,India,Padmarao Nagar,Padmarao Nagar Park Bus Stop
7134,"Saideep Ramedi CHSL, Maulana Azad Road - Vasai (West)","Shop No. 1, C Wing, Ground Floor, Saideep Ramedi CHSL, Maulana Azad Road, Near Shani Mandir, Padrikhan Wadi, Ramedi, Vasai (West)",19.34669,72.802155,Thane,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,401201,India,"Ramedi, Vasai (West)",Phadke Ganpati mandir
7135,"Yashwant Pride, Kacheri Road - Vasai (West)","Shop No. 4, A Wing, Ground Floor, Yashwant Pride, Kacheri Road, Koliwada, Vasai Court Of Law",19.336824,72.807625,Thane,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,401201,India,Vasai Court Of Law,Vasai (West)
7136,"Amrutha Colony, Uppal - Swaroop Nagar","Plot No.66, Ground Floor, Amrutha Colony, Swaroop Nagar Road, Uppal, Swaroop Nagar",17.409988,78.573105,Hyderabad,Telangana,46300,03-05-2022 09:01,03-05-2022 09:01,500039,India,Swaroop Nagar,SIM Lion Fitness & Gym
7137,"Bhagwandas Apartments, Saath Rasta - Jacob Circle","Shop No. 06, Bhagwandas Building, 44, Keshavrao Khadye Marg, Saath Rasta, Jacob Circle, Mahalaxmi (East)",18.98081,72.8282,Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400011,India,Mahalaxmi (East),Jacob Circle
7138,"Baitul Aman, Nagpada Junction - Mumbai Central","Shop No. A/1, Baitul Aman Co-operative Housing Society Limited, 2, Maulana Azad Road, Nagpada Junction, Mumbai Central",18.96662,72.82848,Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400008,India,Mumbai Central,Nagpada Junction
7139,Unity Park CHSL - Agripada,"Shop No. 14, Unity Park CHSL, R. B. Chandorkar Marg, New Police Lines, Agripada",18.97595,72.82695,Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400011,India,Agripada,Agripada Sarvajanik Ganeshotsav Mandal
7140,"Kermani Building, Anand Estate, Chinchpokli - (West)","Shop No 26, 27, 28, 29 & 30, Kermani Building, Anand Estate, Arthur Road Junction, N M Joshi Marg, Jacob Circle, Chinchpokli (West)",18.98574,72.83143,Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400011,India,Chinchpokli (West),Arthur Naka
7141,"Police Ground, Garodia Nagar - Ghatkopar (East)","Shop No. 5, Nand Smruti, Plot No. 15, Vallabh Baug Lane Extn, Ghatkopar (East)",19.07735,72.91372,Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400077,India,Ghatkopar (East),Maharashtra State Police Sports Complex
7142,Rajawadi - Vidya Vihar (East),"Shop No. 5, Vihar Darshan, 7th Road, Rajawadi, Ghatkopar (East)",19.07724,72.89997,Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400077,India,Ghatkopar (East),Near Neelkanth Valley
7143,Panth Nagar - Ghatkopar (East),"Shop No. 5, A-Wing, Ground Floor, Namratashil CHSL, Building No. 4, Panth Nagar, 90 Feet Road, Ghatkopar (East)",19.08254,72.91314,Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400075,India,Ghatkopar (East),Siddhi Vinayak Temple
7144,Neelkanth Market - Ghatkopar (East),"Shop No. 8, Neelkant Market Co-Operative Housing Society Limited, M G Road, Rajawadi Colony, Ghatkopar (East)",19.08115,72.90416,Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400077,India,Ghatkopar (East),Neelkanth Market
7145,"Sahyadri Ground, Tilak Nagar - Chembur (West)","Shop No. 2, New Samrat, Samrat CHSL, Building No. 3, Off Tilak Nagar, Chembur (West)",19.0689,72.89888,Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400089,India,Chembur (West),Near Shayadhai Ground
7146,Collectors Colony - Chembur (East),"Shop No. 2, Ekjyot Satkar, Plot No-116, Collector Colony, Chembur (East)",19.04412,72.89126,Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400074,India,Chembur (East),Lakshmi Niwas CHSL
7147,Golf Course - Chembur (East),"Shop No. 9, Acharya Commercial CHS, Dr. Choitaram Gidwani Marg, Chembur (East)",19.04574,72.90216,Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400074,India,Chembur (East),Basant Cinema
7148,"Lal Maidan, Tilak Nagar - Chembur (East)","Shop No. 3, Building No. 67, A-Wing, Daya Sagar CHSL, Tilak Nagar, Chembur (East)",19.06695,72.89391,Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400089,India,Chembur (East),Lal Maidan
7149,Tilak Nagar - Kurla (East),"Shop No. 6, Kambodhini Co-operative Housing Society Limited, Building No 106, Road No. 13,  National Housing Bank, Tilak Nagar, Kurla (East)",19.07174,72.89704,Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400089,India,Kurla (East),National Housing Bank
7150,"Namah Shivay, Sindhi Society - Chembur (East)","Shop No. 9, Namah Shivay - (The Sindhi Immigrants CHSL), Plot No. 16 & 17, Sindhi Society, Chembur (East)",19.0531,72.89117,Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400071,India,Chembur (East),Acres Club
7151,"Paras Niketan Premises CHSL, Chheda Nagar, Chembur - (West)","Shop No. 8, Paras Niketan Premises CHSL, Plot No. 35, 38 and 39, Sector No.6, Chheda Nagar , Chembur (West)",19.06632,72.90513,Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400089,India,Chembur (West),Modern English School 
7152,Raikar Chambers A Wing - Govandi (East),"Shop No. 6 & 7, A-Wing, Raikar Chambers Premises CSL, Govandi Station Road, Near Jain Temple, Govandi (East)",19.05285,72.91562,Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400088,India,Govandi (East),HDFC Bank
7153,"Sabari Samriddhi Premises, V.N. Purav Marg - Chembur (East)","Shop No. 5 & 6, Sabari Samriddhi Premises CHSL, Plot No.10, CTS No. 619/18, V.N. Purav Marg, S.T.Road, Chembur (East)",19.04892,72.90628,Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400071,India,Chembur (East),Maitri Park MSRTC Bus Stop
7154,"Stella Sapphire, Sahakar Nagar - Chembur (East)","Shop No. 1/2/3, A Wing, Stella Sapphire, The Chembur Crystal CHSL, Sahakar Nagar, Road No. 3, MHADA Colony, Chembur (East)",19.06268,72.89209,Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400071,India,Chembur (East),Nana Nani Park
7155,"Chembur Colony, Inlaks Hospital Road - Chembur (East)","Shop No. 46, Chembur Colony, Inlaks Hospital Road, Chembur (East)",19.04642,72.89469,Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400074,India,Chembur (East),Jai Santoshi Mata Mandir
7156,"Keshav Heights, Parsik Nagar - Kalwa (West)","Bldg. No. B, Keshav Heights, Parsik Nagar, Kalwa (West)",19.20686,73.00505,Thane,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400605,India,Kalwa (West),Vaishnavi Dham Complex
7157,"Prabhat Sadan, R. B. Chandorkar Marg - Agripada","Shop No.1, Prabhat Sadan Building, R. B. Chandorkar Marg, Agripada",18.97713,72.82393,Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400011,India,Agripada,Agripada Police Station
7158,"Brijdham, SBI Staff Colony - Basaveshwarnagar","Property No. 751/766, 3rd stage, 4th Block, 8th Main Road, SBI Staff Colony,, Basaveshwarnagar",12.992043,77.5359,Bengaluru,Karnataka,46300,03-05-2022 09:01,03-05-2022 09:01,560079,India,Basaveshwarnagar,St Mira's High School
7159,"L N Arcade, 1st Stage - Arekere","Ground Floor, L N Arcade, Arekere Mico Layout, 1st stage, Brigade Millenium Road, Arekere",12.890989,77.59487,Bengaluru,Karnataka,46300,03-05-2022 09:01,03-05-2022 09:01,560076,India,Arekere,Vijaya Children's Clinic
7160,"S V Towers, HMT Layout - Vidyaranyapura","Ground Floor, S V Towers, Vidyaranyapura Main Road, HMT Layout, Near Sri Rama Mandir, Vidyaranyapura",13.08413,77.56034,Bengaluru,Karnataka,46300,03-05-2022 09:01,03-05-2022 09:01,560097,India,Vidyaranyapura,Vidyaranyapura Bus Terminal
7161,"Srinivasa Building, ITI Layout - Sarakki","Ground Floor, Srinivasa Building, 9th Cross Road, ITI Layout, 1st Phase, J P Nagar, Sarakki",12.911001,77.57872,Bengaluru,Karnataka,46300,03-05-2022 09:01,03-05-2022 09:01,560078,India,Sarakki,Indiragandhi Circle Bus Stop
7162,"Chitrala House, Devi Nagar Colony - Kavadiguda","Shop No.3, Ground Floor, Chitrala House, Kavadiguda Road, Devi Nagar Colony, Bansilalpet, Kavadiguda",17.42434,78.49118,Secunderabad,Telangana,46300,03-05-2022 09:01,03-05-2022 09:01,500080,India,Kavadiguda,Indian Oil Petrol Pump
7163,"Vijay Bank Ln, Balaji Residency - Chaitanyapuri","Ground Floor, Vijay Bank Ln, Near Balaji Residency, L.B Nagar Circle, Chaitanyapuri",17.371447,78.53195,Hyderabad,Telangana,46300,03-05-2022 09:01,03-05-2022 09:01,500060,India,Chaitanyapuri,Genius Grammar High School
7164,"Adarsh Towers, Lal Bahadur Colony - Trimulgherry","Shop No. 1, Ground Floor, Adarsh Towers, All Saint Road, Lal Bahadur Colony, Trimulgherry",17.470648,78.505226,Secunderabad,Telangana,46300,03-05-2022 09:01,03-05-2022 09:01,500015,India,Trimulgherry,Telengana Grameena Bank
7165,"Silver Business Point, Green Road - Uttran","Shop No. 100, Ground Floor, Silver Business Point CSL, Green Road, Opp. Royal Square, Near VIP Circle, Uttran",21.23366,72.86273,Surat,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,394105,India,"Near VIP Circle, Uttran",Silver Multispeciality Hospital
7166,"Shree Matha Building, 5th Main Road - RPC Layout","Ground Floor, Property No. 216, Shree Matha Building, 5th Main Road, Hampinagar, RPC Layout",12.964318,77.5404,Bengaluru,Karnataka,46300,03-05-2022 09:01,03-05-2022 09:01,560104,India,RPC Layout,V Infinity Dance Studio
7167,"Sampad Woods, Somnath Farm Road - Koteshwar","Shop No. 7, Ground Floor, Sampad Woods, Somnath Farm Road, Beside Hind Supermarket, Koteshwar",23.101639,72.6145,Ahmedabad,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,382424,India,Koteshwar,Dev Tranquil Bus Stop
7168,"Moreshwar Dham CHSL, Sector 19 -  Kamothe","Shop No. 1, Moreshwar Dham CHSL, Sector 19, Kamothe, null",19.01232,73.09188,Navi Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,410209,India,null,null
7169,"The Springs CHSL, Sector 20 - Kalamboli","Shop No.3, Ground Floor, The Springs CHSL, Plot No. 4, Sector20, Roadpali Main Road, Tithee Banquets",19.036804,73.08918,Navi Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,410218,India,Tithee Banquets,Tithee Banquets
7170,"Bhagwati Heritage CHSL, Sector 21 - Kamothe","Shop No.1, Bhagwati Heritage CHSL, Sector 21, Greater Khanda Link Road, Near Dharti Heights, Care And Cure Hospital",19.012897,73.096344,Navi Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,410209,India,Care And Cure Hospital,Care And Cure Hospital
7171,"Western Avenue CHSL, K1 Building - Wakad","Shop No. 12 & 13, Building K1, Western Avenue CHSL, Western Avenue Internal Road, Near Sayaji Hotel, Wakad",18.60164,73.75543,Pune,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,411057,India,Wakad,Phoenix Millennium Mall
7172,"Balapur X Road, SLNS Colony - Meerpet","1st Floor, Balapur X Road, RCI Road, SLNS Colony, Near Delhi Mithai Wala, Meerpet",17.321917,78.52005,Hyderabad,Telangana,46300,03-05-2022 09:01,03-05-2022 09:01,500097,India,Meerpet,S.V. Multi Specialty Hospital
7173,"Sky Oasis CHSL, Sector 9 - Ulwe","Shop No.15, Sky Oasis CHSL, Sector 9, Jai Bhavani Rd, Ulwe, Ulwe",18.972982,73.020096,Navi Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,410206,India,Ulwe,null
7174,"Callisto, Sector 17 - Ulwe","Shop No. 7, Callisto, Sector 17, Aamar Marg, Ulwe, Ulwe",18.961088,73.02105,Navi Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,410206,India,Ulwe,null
7175,"Suyash Park CHSL, Sector 23 - Ulwe","Shop No. 31, Suyash Park CHSL, Sector 23, Ulwe",18.980595,73.0337,Navi Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,410206,India,Ulwe,Sai Harmony
7176,"Narayan Enclave, Sector 5 - Ulwe","Shop No. 1, Narayan Enclave, Sector 5, Ulwe",18.981297,73.0244,Navi Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,410206,India,Ulwe,Pragati Bus Stop
7177,"Vinayak Avadh, Sector 3 - Karanjade","Shop No. 4, Ground Floor, Vinayak Avadh, Plot No. 72, Sector-3, Near ESIC Office, Karanjade",18.98143,73.10278,Navi Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,410206,India,Karanjade,College Fata Bus Stop
7178,"Munot Residency, HOC Colony - Panvel","Shop No. 1, A-Wing, Munot Residency, Old Phane Naka Road, HOC Colony, Panvel",18.998476,73.10748,Panvel,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,410206,India,"HOC Colony, Panvel",Equitas Small Finance Bank
7179,"National Palace CHSL, Takka Road - Panvel","Shop No. 18, D Wing, National Palace CHSL, Takka Road, Takka Colony, Panvel",18.979599,73.117096,Panvel,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,410206,India,Panvel,Cosmopolitan Co.op Hsg Society
7180,"Sarita Chambers, Bibwewadi Kondhwa Road - Munjeri","Shop No. 2, Sarita Chambers Condominium, New Era CHSL, , Bibwewadi Kondhwa Road, Gultekdi, Munjeri",18.481419,73.875145,Pune,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,411037,India,Munjeri,Gangadham Bus Stop
7181,"Daivik Arcade, Dwarakasava Road - Bharat Nagar","Daivik Arcade, Ground Floor, Dwarakasava Road, BEL Layout, Phase 2, Herohalli, Bharat Nagar",12.981791,77.4821,Bengaluru,Karnataka,46300,03-05-2022 09:01,03-05-2022 09:01,560091,India,Bharat Nagar,Manjunatha Nagara Bus Stop
7182,"Raj Imperia, Vraj Chowk - Simada","Shop No. 17, Ground Floor, Raj Imperia, Vraj Chowk, Nana Varachha, Simada",21.223297,72.90297,Surat,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,395006,India,Simada,Sarthana Police Station
7183,"Hyde Park CHSL, Sector 35G - Kharghar","Shop No. 1, Hyde Park CHSL, Plot No. 8, Sector 35G, Kharghar",19.071186,73.06894,Navi Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,410210,India,Kharghar,Shri Ganesh Temple
7184,"Skylark CHSL, Sector 6 - Kharghar","Shop No. 1, Skylark CHSL, Sector 6, Kharghar",19.044487,73.06316,Navi Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,410210,India,Kharghar,Allahbad Bank
7185,"Valley Shilp CHSL, Sector 36 - Kharghar","Shop No. 02, Building No. M-6, Valley Shilp CHSL, Plot No. 3, Sector - 36, Kharghar",19.078733,73.07502,Navi Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,410210,India,Kharghar,Valley Shilp
7186,"Devdarshan Apartment, Sector 11 - Nerul","Shop No. 1, F-2, Devdarshan Apartment Owners Association, Sector 11, Nerul",19.038895,73.02019,Navi Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400706,India,Nerul,Bhawani Chowk
7187,"Kalash Sankalp CHSL, Sector 20 - Nerul","Shop No. 8, Kalash Sankalp CHSL, Plot No. C-3, 4, & C?27 to 30, Sector 20, Nerul",19.036673,73.013145,Navi Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400706,India,Nerul,Gaondevi Mandir Chowk
7188,"Sea Spring, Sector 06 - Nerul","Shop No. 1, 2, 3 & 4, Sea Spring , Plot No. 215 and 216, Sector 06, Sarsole, Nerul",19.04088,73.00971,Navi Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400706,India,Nerul,Sarsiole Gaon
7189,"Somdatta CHSL, Sector 15 - Sanpada","Shop No.B-1, B-2, B-3, B-4, Somdatta CHSL, Plot No. 6, Sector - 15, Sanpada",19.060839,73.00503,Navi Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400705,India,Sanpada,Chaurang CHSL
7190,"Vinay Vedanta, Sector 04 - Sanpada","Shop No. 1 & 2, Vinay Vedanta, Plot No. 23 Sector ? 04, Sanpada",19.066156,73.013,Navi Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400705,India,Sanpada,Gaon Devi Maidan
7191,"Mausam CHSL, Sector 28, Vashi","Shop No. 11, Mausam CHSL, Plot No.285, Sector 28, Vashi",19.088774,73.00869,Navi Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400705,India,Vashi,Kotak Mahindra Bank
7192,"Shiv Centre Premises CSL, Sector 17 - Vashi","Shop No. 29 & 30, Shiv Centre Premises CHSL, Plot No. 72, Sector 17, Vashi",19.073414,73.00172,Navi Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400705,India,Vashi,Arenja Corner
7193,"Central Park, Road Number 16 - Manikonda Jagir","Shop No. 3, Ground Floor, Central Park, Road Number 16, Alkapur Township, Manikonda Jagir",17.393589,78.36498,Hyderabad,Telangana,46300,03-05-2022 09:01,03-05-2022 09:01,500089,India,Manikonda Jagir,Netaji Park
7194,"Kingston Avenue, Vibgyor School Road - Pimple Saudagar","Shop No. 12, Ground Floor, Commercial Wing, Kingston Avenue, Plot - A, Vibgyor School Road, Opp Hotel Govind Garden, Pimple Saudagar",18.596983,73.80206,Pune,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,411027,India,Pimple Saudagar,Govind Garden Bus Stop
7195,"Rukmani Mansion, 9th Cross Road - NR Colony","Ground Floor, Rukmani Mansion, 9th cross road, Basavanagudi, NR Colony",12.93703,77.568596,Bengaluru,Karnataka,46300,03-05-2022 09:01,03-05-2022 09:01,560019,India,NR Colony,Rama Mandira Kalyana Mantapa
7196,"Roshni Manor, Shanthi Layout Main Road - Ramamurthy Nagar","Site No.54, Ground Floor, Roshni Manor, Shanthi Layout Main Road, Akshya Nagar,, Ramamurthy Nagar",13.020128,77.684326,Bengaluru,Karnataka,46300,03-05-2022 09:01,03-05-2022 09:01,560016,India,Ramamurthy Nagar,Udupi Sagar Restaurant
7197,"Whitefield Main Road, Thigalarapalya - Hoodi","Property No. 194/4, Ground Floor, Whitefield Main Road, Near Bharat Petrol Pump, Thigalarapalya, Hoodi",12.991547,77.72094,Bengaluru,Karnataka,46300,03-05-2022 09:01,03-05-2022 09:01,560048,India,Hoodi,Rajapalya Bus Stop
7198,"Aura Shivaay, Ramakaka Road - Channi","Shop No. 1/1, Ground Floor, Tower No A, Aura Shivaay, Behind Satyam Hospital, Ramakaka Road, Channi",22.35656,73.16783,Vadodara,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,391740,India,Channi,Satyam Apartments
7199,"99 Shopping Centre, Sayan Road - Amroli","Shop No. G-3, Ground Floor, 99 Shopping Centre, Sayan Road, Amroli",21.242395,72.851875,Surat,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,394107,India,Amroli,Bansari Hospital
7200,"Jivram Plaza, Bhairavnath Road - Maninagar","Shop No. 8 & 9, Ground Floor, Jivram Plaza, Bhairavnath Road, Near Hirabhai Kanya Vidyalaya, Maninagar",22.995167,72.60141,Ahmedabad,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,380008,India,Maninagar,Vallabh Wadi Bus Stop
7201,"Tulsi Arcade, Sudama Chowk - Mota Varachha","Shop No.1, Ground Floor, Tulsi Arcade, Mota Varachha Main Road, Sudama Chowk, Mota Varachha",21.23893,72.88017,Surat,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,395006,India,Mota Varachha,The Friday Cinema 
7202,"Vraj Complex, Alembic Road - Gorwa","Shop No. 3, Ground Floor, Vraj Complex, Near BIDC, Alembic Road, Gorwa",22.328508,73.16202,Vadodara,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,390016,India,Gorwa,Shell Petrol Pump
7203,"Ms Lokaiah Patel Complex, High Tension Road - Kukatpally","Shop No.1, Ground Floor, Ms Lokaiah Patel Complex, Sai Baba Nagar Colony, High Tension Road, Phase 1, Kukatpally",17.489168,78.420525,Hyderabad,Telangana,46300,03-05-2022 09:01,03-05-2022 09:01,500072,India,Kukatpally,AyushNidhi Ayurvedic Hospital
7204,"B.S.E.S Friends CHSL, Gorai 3 - Borivali (West)","Shop No. 16, B.S.E.S Friend's CHSL, Lokmanya Tilak Road, Gorai 3, Borivali (West)",19.232565,72.82855,Mumbai,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,400092,India,Borivali (West),Shantidhaan Ashram
7205,"Everest Hub, Gotri Laxmipura Road - Gotri","Shop No. GF-1, Ground Floor, Everest Hub, Gotri Laxmipura Road, Opp. Narayan Garden, Gotri",22.327541,73.133995,Vadodara,Gujarat,46300,03-05-2022 09:01,03-05-2022 09:01,390021,India,Gotri,Narayan Garden Bus Stop
7206,"Herms Centre, Rahim Shaikh Road - Yerawada","Shop No. 11C, Hermes Centre CSL, Rahim Shaikh Road, Shastri Nagar, Yerawada",18.5555,73.89698,Pune,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,411006,India,Yerawada,Gangaram Karne Hospital
7207,"Freny Arcade, Station Road - Nalasopara (West)","Shop No. 1, Ground Floor, Freny Arcade, Samelpada, Station Road, Nalasopara (West)",19.418476,72.801506,Thane,Maharashtra,46300,03-05-2022 09:01,03-05-2022 09:01,401203,India,Nalasopara (West),Sopara English School
7208,"Thum Sundar Nilayam, Moosapet Cross Road - Moosapet","Ground Floor, Thum Sundar Nilayam, Moosapet Cross Road, Near Panchaseela School, Moosapet",17.469732,78.42686,Hyderabad,Telangana,46300,03-05-2022 09:01,03-05-2022 09:01,500018,India,Moosapet,Manasa Dental Care
7209,"A R Enclave, Santosh Nagar Colony - Mehdipatnam","Shop No. 1, Ground Floor, A R Enclave, Santosh Nagar Colony, Mehdipatnam",17.390312,78.437996,Hyderabad,Telangana,46300,03-05-2022 09:01,03-05-2022 09:01,500028,India,Mehdipatnam,Annapurna Boys Hostel
7210,"Rajmahal Colony, Manik Bagh Road - Nai Duniya","Ground Floor, Plot No.9, Rajmahal Colony, Manik Bagh Road, Nai Duniya",22.699339,75.8514,Indore,Madhya Pradesh,46300,03-05-2022 09:01,03-05-2022 09:01,452007,India,Nai Duniya,Castlewood International Preschool
7211,"Dharma Angan, Sector B - Vasant Vihar Colony","Shop No. 1, Ground Floor, Dharma Angan, Block - E, Sector B, Vasant Vihar Colony",22.758139,75.901436,Indore,Madhya Pradesh,46300,03-05-2022 09:01,03-05-2022 09:01,452010,India,Vasant Vihar Colony,The Homoeopathy Clinic
7212,Kesar Bagh Road - Indralok Colony,"Ground Floor, Plot No 8, Indralok Colony, Keshar Bagh Road, Nai Duniya",22.69504,75.844086,Indore,Madhya Pradesh,46300,03-05-2022 09:01,03-05-2022 09:01,452009,India,Nai Duniya,Pushpak Apartment
